-3.23111081123352,-6.27209711074829,-4.02006578445435,-7.57862949371338,-9.82019996643066,-3.7584023475647,-7.5900821685791,-8.5827808380127,-6.0959620475769,-2.95709109306335,-3.23119950294495,-6.27483081817627,-4.02031421661377,-7.57877111434937,-9.82027626037598,-3.75810956954956,-7.59005403518677,-8.5827693939209,-6.09674215316772,-2.95766091346741,-8.22462177276611,-9.11177635192871,-9.11168384552002,-10.1651935577393
-3.23123645782471,-6.27272272109985,-4.02054738998413,-7.57984018325806,-9.81676006317139,-3.75889849662781,-7.59079933166504,-8.58084392547607,-6.09640073776245,-2.95720601081848,-3.23132467269897,-6.27545547485352,-4.02079677581787,-7.58000564575195,-9.81685924530029,-3.75861787796021,-7.5907678604126,-8.58083152770996,-6.09718084335327,-2.95777416229248,-8.22545146942139,-9.11249828338623,-9.11240577697754,-10.1638145446777
-3.23185563087463,-6.27582931518555,-4.0229377746582,-7.585862159729,-9.79933929443359,-3.76135015487671,-7.59434747695923,-8.57118511199951,-6.0985746383667,-2.95776700973511,-3.23194646835327,-6.27856349945068,-4.02318954467773,-7.58614921569824,-9.79945755004883,-3.76112771034241,-7.59430885314941,-8.57118034362793,-6.09935903549194,-2.95832848548889,-8.2295970916748,-9.11610126495361,-9.11600971221924,-10.1567411422729
-3.23260164260864,-6.27959680557251,-4.02581548690796,-7.59315252304077,-9.7779016494751,-3.76429057121277,-7.59857368469238,-8.5589599609375,-6.1011848449707,-2.95843982696533,-3.23269367218018,-6.2823314666748,-4.0260705947876,-7.59358358383179,-9.77799034118652,-3.76413941383362,-7.59851312637329,-8.55894756317139,-6.10197162628174,-2.95899343490601,-8.2346715927124,-9.1205415725708,-9.12044811248779,-10.1478538513184
-3.23345708847046,-6.28394556045532,-4.02910280227661,-7.60150575637817,-9.75267505645752,-3.76762509346008,-7.60330963134766,-8.54407119750977,-6.10414409637451,-2.95920634269714,-3.2335512638092,-6.28668165206909,-4.02936172485352,-7.60209035873413,-9.752760887146,-3.76755309104919,-7.60323238372803,-8.54405975341797,-6.10493326187134,-2.95975208282471,-8.24057102203369,-9.12567329406738,-9.12558078765869,-10.1367425918579
-3.23444175720215,-6.28897714614868,-4.03286027908325,-7.61103200912476,-9.72292995452881,-3.77140212059021,-7.60844659805298,-8.52585029602051,-6.10747957229614,-2.96008372306824,-3.23453783988953,-6.29171514511108,-4.03312206268311,-7.61161804199219,-9.7230281829834,-3.77141857147217,-7.6083550453186,-8.52584266662598,-6.10827350616455,-2.96061968803406,-8.24744510650635,-9.13158702850342,-9.13149452209473,-10.1227645874023
-3.23555898666382,-6.29471635818481,-4.03707933425903,-7.6216893196106,-9.68854999542236,-3.77560329437256,-7.61387729644775,-8.50358295440674,-6.11115694046021,-2.96107530593872,-3.23565816879272,-6.29745531082153,-4.03734636306763,-7.62227535247803,-9.68866634368896,-3.77570748329163,-7.61376190185547,-8.50355815887451,-6.1119532585144,-2.96160173416138,-8.25533485412598,-9.13827228546143,-9.13818168640137,-10.1053352355957
-3.23681688308716,-6.30119466781616,-4.04177188873291,-7.63345670700073,-9.6494140625,-3.7802357673645,-7.61936569213867,-8.47688770294189,-6.11514329910278,-2.96218609809875,-3.23691773414612,-6.30393695831299,-4.04204225540161,-7.63404035568237,-9.6495246887207,-3.78038930892944,-7.61922883987427,-8.47689723968506,-6.11594724655151,-2.96270108222961,-8.26430320739746,-9.14574909210205,-9.14565944671631,-10.0839405059814
-3.23824143409729,-6.30853796005249,-4.04701280593872,-7.64639806747437,-9.60418319702148,-3.78534460067749,-7.62480401992798,-8.44548416137695,-6.11945581436157,-2.96342420578003,-3.2383451461792,-6.31128311157227,-4.04729032516479,-7.64697504043579,-9.6042594909668,-3.7855532169342,-7.62463569641113,-8.44545745849609,-6.12026453018188,-2.96392774581909,-8.27447891235352,-9.15394020080566,-9.15385055541992,-10.0570983886719
-3.23983645439148,-6.31676864624023,-4.05279159545898,-7.66046762466431,-9.55357933044434,-3.79093098640442,-7.62995100021362,-8.40795421600342,-6.12398958206177,-2.9648072719574,-3.23994302749634,-6.31951713562012,-4.05307483673096,-7.66103982925415,-9.55372428894043,-3.79120230674744,-7.62974405288696,-8.40794086456299,-6.12480783462524,-2.96529865264893,-8.28593730926514,-9.16291236877441,-9.16282749176025,-10.024715423584
-3.24162697792053,-6.3259859085083,-4.05917644500732,-7.67563772201538,-9.49620056152344,-3.79702854156494,-7.63457298278809,-8.36476993560791,-6.12874412536621,-2.96633172035217,-3.24173641204834,-6.3287410736084,-4.05946731567383,-7.67620229721069,-9.49629974365234,-3.79736638069153,-7.63435983657837,-8.36478233337402,-6.12957763671875,-2.96680974960327,-8.29875469207764,-9.17247295379639,-9.17238807678223,-9.98507213592529
-3.24363040924072,-6.33626794815063,-4.06618738174438,-7.69189453125,-9.43267250061035,-3.80365562438965,-7.63849258422852,-8.31452655792236,-6.1336088180542,-2.96801829338074,-3.2437424659729,-6.339026927948,-4.06648635864258,-7.69243717193604,-9.43273735046387,-3.80407190322876,-7.63817596435547,-8.31448650360107,-6.13444948196411,-2.96848297119141,-8.31302261352539,-9.18251991271973,-9.18245983123779,-9.93692970275879
-3.24586915969849,-6.34770488739014,-4.0738844871521,-7.70915412902832,-9.36174297332764,-3.81085324287415,-7.64075613021851,-8.25719165802002,-6.13849544525146,-2.96987438201904,-3.24598574638367,-6.35047245025635,-4.07419300079346,-7.70969009399414,-9.36181545257568,-3.81135082244873,-7.64097356796265,-8.25728511810303,-6.13936424255371,-2.97032427787781,-8.32884120941162,-9.19292068481445,-9.19292068481445,-9.87960052490234
-3.24836373329163,-6.36036252975464,-4.08228635787964,-7.72735023498535,-9.28425788879395,-3.81862711906433,-7.64148664474487,-8.19167995452881,-6.14329290390015,-2.97190618515015,-3.2484827041626,-6.36313772201538,-4.08253812789917,-7.72785091400146,-9.2843132019043,-3.81922125816345,-7.64165449142456,-8.19177055358887,-6.14417839050293,-2.97234058380127,-8.34624099731445,-9.20345783233643,-9.20350456237793,-9.81106472015381
