1.5475592692199,1.76889711451999,1.72528448019407,2.03450486547486,2.24319136042133,1.70127385566129,1.99706925333632,2.01162581241799,1.74602601676691,1.53621310065091,1.54224285242232,1.76815501124462,1.72604842623629,2.03515702108898,2.24314085329416,1.70090314941777,1.998181558123,2.01273657586693,1.74821563650577,1.53803901852278,1.95276867063088,2.09673175267027,2.09697682745845,2.25094900471075
1.54816085782498,1.76946574522317,1.72658755697833,2.03568611835833,2.24135511225166,1.70222077675348,1.99847552567646,2.01266690188633,1.74712284195553,1.53656281753763,1.54277332865074,1.76894194952596,1.727354515946,2.03638209560803,2.24130797193201,1.7018607697881,1.99957827346373,2.01374646559043,1.74929748508678,1.5383583650995,1.95121617635882,2.09233960940904,2.09246720924042,2.23473250969875
1.55101385746508,1.77338189166062,1.7338277672299,2.04245887751035,2.23089728198539,1.70758879457553,2.00626840752592,2.01830180903197,1.75298945658641,1.53862163401229,1.54561951042193,1.77292237714024,1.7345854879874,2.04297397564164,2.23084131578777,1.70720765003651,2.00738168405682,2.01923637498771,1.75518256960748,1.54043718695952,1.94304585848869,2.06753191871575,2.06753339936238,2.13943209136676
1.55447890814342,1.7782506407203,1.74253573867709,2.05053154498098,2.21781054194886,1.71401822957508,2.01566436003265,2.02526277373661,1.76014599244712,1.54104559510816,1.54912466415471,1.77778675282514,1.74328268790921,2.05091441584092,2.21774261667312,1.71362270473269,2.01681363175014,2.02624842865455,1.76240979571884,1.54289064331165,1.93286159455731,2.03665995719454,2.03660664512848,2.04016377502355
1.55837669821647,1.78355464930634,1.75245157763895,2.05968831425202,2.20201940018198,1.72136828793067,2.02660422039581,2.03333786503999,1.76840737041239,1.54387183170027,1.55299971727314,1.78299482375697,1.75310812220657,2.05988039755814,2.20193989366677,1.72094761143396,2.02774435049505,2.0342448196741,1.77069650202403,1.54557172442778,1.91979104224443,2.00019212931194,1.99999776595977,1.94230858576107
1.56289539672138,1.78967719233601,1.76366807894864,2.06984919677327,2.1827768451762,1.72982230292679,2.03904679677349,2.04274204661515,1.77810452153448,1.54716910993908,1.55756372789808,1.78911360715133,1.7643671732832,2.06980134968955,2.18269314766828,1.7293210296326,2.04033786456998,2.04363016737798,1.78024636331893,1.5487911761494,1.9033466137611,1.9568045708636,1.95658262772259,1.84339162576769
1.5679069694328,1.79624576281944,1.77616585939375,2.08084523044936,2.15972745325684,1.73926758056383,2.05317353444126,2.05348942198705,1.78904689935206,1.55079506707772,1.56264870409533,1.79569303116116,1.77679776037019,2.08052170718341,2.15961442353045,1.73877309404628,2.05451135085034,2.0542567062015,1.7913557280943,1.55261269647793,1.88272197438407,1.90654746812995,1.90632190299755,1.74444948385336
1.57351999009094,1.80338742251606,1.78987808358472,2.09233537311374,2.13265238318288,1.74982255726133,2.06890334720961,2.06554483521982,1.80119284971571,1.55495058694055,1.5683132125743,1.80284008663631,1.7904924102677,2.0917560274594,2.13248901251173,1.7492312653685,2.07020470260018,2.0663659008546,1.80353640031315,1.55669548612538,1.85764238410028,1.84927390876009,1.84891709962848,1.64570536246464
1.57990832876976,1.81100253370591,1.80506735252499,2.104276823669,2.10012944711792,1.7615894767548,2.0864144714708,2.07934855665474,1.81522897551022,1.55961645811387,1.57474660937798,1.81040534846729,1.80565310876384,2.10347519778371,2.09995490036332,1.76098668752898,2.08778998729866,2.08003790497778,1.81744202419805,1.56132597863264,1.82659734541114,1.78400809892158,1.78376461995686,1.54704730011766
1.58690268084994,1.81887121121538,1.8216146628793,2.11594767123291,2.0626518014504,1.77456120649215,2.10559366969461,2.09470681018671,1.83085503685145,1.56492167436389,1.58177631435341,1.81816874106144,1.82214190356509,2.11532361261469,2.0624643329566,1.77387788099864,2.10707529501404,2.09527527038769,1.83310235665071,1.56661088350507,1.78851632384637,1.71110185185898,1.71076920251862,1.4482915206378
1.59458680117761,1.82710204156987,1.83968219687959,2.12753883348188,2.0185770701414,1.78889636279292,2.12658808733536,2.11170377888085,1.84838971751102,1.57074059117498,1.58960212913285,1.8264044998868,1.8401946262905,2.12700202864072,2.01833234189924,1.78818093576152,2.12816148254911,2.1121628904528,1.85061303626797,1.57247648074345,1.74324294997591,1.62980251869652,1.62957436333548,1.34949034081299
1.60318109475168,1.83524532116471,1.85932139167425,2.13879068728652,1.96832271194732,1.80475635596556,2.14952037555506,2.13044758022276,1.86793429154098,1.57735946370071,1.59818112906775,1.83449256239223,1.8598207777206,2.13844086508419,1.96800939766819,1.80392823385549,2.15112527498573,2.13082299879483,1.8702210850762,1.57898921584846,1.68741012229581,1.5398421744444,1.53970858911639,1.25074834700871
1.6125963311699,1.84311626079186,1.88061125729137,2.14930196680361,1.9104239760057,1.82208213623528,2.17417430065219,2.15092440182129,1.88958583939592,1.58468306718788,1.60765740393158,1.84249086626815,1.8809783635314,2.14908150299221,1.91009973526233,1.8212141601391,2.17594001763278,2.15114203002818,1.89197563868131,1.58625580988986,1.62203598104879,1.44012863959926,1.44009678006265,1.15200916668671
1.62279378471242,1.8506396142973,1.90355639694321,2.15879170658151,1.84487715992555,1.8410154914976,2.20065847317534,2.17317406649828,1.91373523654746,1.59292736395698,1.61802602843717,1.84979209932586,1.90397590651078,2.15875148570496,1.84503686430684,1.84008058302334,2.20243917100836,2.1731870914322,1.91603707826672,1.59453531968928,1.5433099038476,1.33316311356577,1.33337009352289,1.05328643159356
1.63391253022294,1.85745365371053,1.92837395335074,2.16685615835206,1.77036535976585,1.86182311059343,2.22879452567439,2.19706297866595,1.94025728758645,1.60216676063108,1.62921639785524,1.85626129734455,1.92871491122994,2.16703056788523,1.77077311279804,1.86078791040596,2.23073967008251,2.19685856562389,1.94280018423839,1.60374003359992,1.45181071667333,1.22414459105669,1.22412288482145,0.954540366371075
