0,0,0,0,0,0,1,2.22044604925031e-16
-11.8496566295571,0.00203374539616158,-5.39196314083731,0.766503917366181,-0.00011341914490098,0.64224092439421,266.785962799708,0.00894607493019178
-11.8035737097346,-0.00138642651744173,-5.34713088912526,0.766093712875126,6.52787350537327e-05,0.642773549051461,1174.7267017438,0.0385611013228262
-11.7740293173055,0.000187929933145138,-5.28190425303958,0.76602948144393,-3.4290629557496e-05,0.642799022505415,2268.77318817753,0.0726540251119603
-11.7500679283698,0.000693661364519315,-5.21039997283358,0.766075352117716,1.10916276749247e-06,0.642743908706941,3255.23809942594,0.110207012878893
-11.7248581271347,-0.000383242134840983,-5.14051892583048,0.766053830710728,2.97886868164839e-05,0.642789721770809,4236.59784937659,0.150538658945311
-11.7055037960074,-0.000942502727103548,-5.06347600365336,0.76611733869331,5.64567589692395e-05,0.642693479452124,5318.72310380596,0.19511965216638
-11.6831450533041,0.000526713024604169,-4.99012707797729,0.766064113909474,-3.02880520693373e-05,0.642766146113047,6986.80007317074,0.242373718719284
-11.6678255149975,-0.000576773065357193,-4.90859913592667,0.76608285267462,1.05316845298939e-05,0.642768223835584,8147.73214950906,0.295274739976893
-11.651782145772,9.15742061562547e-05,-4.8274486883785,0.76607548385643,8.35534380441383e-06,0.642744786045728,9407.50362404252,0.352605999989694
-11.6409042917868,0.000219108603292731,-4.74058102697237,0.766086560749476,-5.15366129076475e-06,0.642764251832035,10288.5728834057,0.415191332916838
-11.6350760564316,-0.000530983478658874,-4.64750688698579,0.766152215801123,2.14358894447736e-05,0.642670767642579,11643.1667234133,0.485906572752777
-11.628550822638,9.57748153362072e-06,-4.55523455325458,0.766078963620697,1.18816171641651e-06,0.642755926809694,13453.6881766682,0.562901075736562
-11.634998022002,4.79311597627933e-05,-4.44767117484884,0.766116934454657,1.33661642216905e-05,0.642725482667411,15385.5684884829,0.650444580418307
