0,1.7284,1.0007,14.098,0,-1.5598
-3.7536e-08,1.8874,1.0011,13.64,-3.5763e-07,-3.0946
7.779e-10,2.0488,1.0012,12.855,6.9849e-09,-4.5726
-6.1666e-08,2.2144,1.0011,11.762,-5.0664e-07,-5.965
-2.797e-09,2.3861,1.0003,10.368,-2.0256e-08,-7.2357
-2.5782e-08,2.5669,0.9981,8.6879,-1.5646e-07,-8.3431
7.8957e-10,2.7653,0.99271,6.7545,3.7253e-09,-9.2446
-5.3342e-08,3.0155,0.98008,4.5991,-1.7136e-07,-9.8611
-2.9043e-10,3.1416,0.96658,2.2953,-4.6566e-10,-10.065
0,3.1416,0.95311,0.014409,0,-10.065
0.31416,1.7288,1.0027,13.445,3.0514,-1.564
0.31416,1.889,1.0049,13.035,2.9585,-3.1096
0.31416,2.0524,1.0061,12.31,2.7939,-4.6042
0.31416,2.2195,1.007,11.261,2.5558,-6.0049
0.31416,2.3937,1.0075,9.9308,2.2539,-7.2874
0.31416,2.5772,1.0066,8.3173,1.8877,-8.3982
0.31416,2.7803,1.0014,6.4611,1.4664,-9.2982
0.31416,3.0551,0.98842,4.3925,0.99693,-9.9028
0.31416,3.1416,0.96648,2.1829,0.49545,-10.065
0.31416,3.1416,0.95311,0.013704,0.0031103,-10.065
0.62832,1.7295,1.0046,11.487,5.8299,-1.5709
0.62832,1.892,1.0089,11.189,5.6784,-3.1378
0.62832,2.0582,1.0117,10.587,5.373,-4.6551
0.62832,2.2287,1.0139,9.6953,4.9205,-6.0778
0.62832,2.4055,1.015,8.5395,4.3339,-7.3667
0.62832,2.5929,1.0146,7.1447,3.626,-8.4808
0.62832,2.8003,1.0089,5.5366,2.8099,-9.3667
0.62832,3.1416,0.99482,3.7519,1.9041,-9.9438
0.62832,3.1416,0.96618,1.8569,0.9424,-10.065
0.62832,3.1416,0.95311,0.011657,0.0059161,-10.065
0.94248,1.7304,1.0069,8.3913,8.0677,-1.5794
0.94248,1.8956,1.0137,8.2184,7.9015,-3.1722
0.94248,2.0655,1.0178,7.7974,7.4967,-4.7189
0.94248,2.2394,1.0204,7.1412,6.8658,-6.1616
0.94248,2.4198,1.0216,6.2839,6.0416,-7.4611
0.94248,2.6112,1.0203,5.248,5.0456,-8.5741
0.94248,2.8239,1.0141,4.0551,3.8987,-9.4425
0.94248,3.1416,0.99682,2.7354,2.6299,-9.9784
0.94248,3.1416,0.9658,1.3491,1.2971,-10.065
0.94248,3.1416,0.95311,0.0084694,0.0081428,-10.065
1.2566,1.731,1.009,4.4277,9.5188,-1.5852
1.2566,1.8985,1.0177,4.358,9.369,-3.1996
1.2566,2.0717,1.0233,4.1464,8.9141,-4.7731
1.2566,2.2493,1.0256,3.8014,8.1723,-6.2387
1.2566,2.4336,1.0267,3.3436,7.1881,-7.5513
1.2566,2.6285,1.024,2.7867,5.9909,-8.6599
1.2566,2.8457,1.0166,2.1467,4.6151,-9.508
1.2566,3.1416,0.99798,1.4415,3.099,-10.002
1.2566,3.1416,0.96551,0.70928,1.5248,-10.065
1.2566,3.1416,0.95311,0.0044526,0.0095724,-10.065
1.5708,1.7316,1.0101,0,10.046,-1.5911
1.5708,1.9002,1.0196,4.7684e-07,9.8987,-3.2151
1.5708,2.0743,1.025,2.9802e-07,9.4179,-4.796
1.5708,2.2536,1.0276,-1.1921e-07,8.6389,-6.2721
1.5708,2.4393,1.0274,6.5565e-07,7.5945,-7.5877
1.5708,2.6364,1.025,0,6.3269,-8.6981
1.5708,2.8554,1.0172,5.8208e-11,4.8667,-9.5356
1.5708,3.1416,0.99836,0,3.2612,-10.01
1.5708,3.1416,0.96539,2.9104e-11,1.6033,-10.065
1.5708,3.1416,0.95311,0,0.010065,-10.065
1.885,1.7312,1.009,-4.4337,9.5318,-1.5874
1.885,1.8987,1.0176,-4.3604,9.3741,-3.2014
1.885,2.0715,1.0229,-4.1451,8.9113,-4.7716
1.885,2.2492,1.0258,-3.801,8.1716,-6.2381
1.885,2.4337,1.0267,-3.3436,7.1883,-7.5515
1.885,2.6285,1.024,-2.7866,5.9908,-8.6599
1.885,2.8457,1.0166,-2.1467,4.6151,-9.5081
1.885,3.1416,0.99799,-1.4415,3.099,-10.002
1.885,3.1416,0.96551,-0.70928,1.5248,-10.065
1.885,3.1416,0.95311,-0.0044526,0.0095724,-10.065
2.1991,1.7304,1.0068,-8.3921,8.0684,-1.5796
2.1991,1.8956,1.0137,-8.2179,7.901,-3.172
2.1991,2.0654,1.018,-7.7969,7.4962,-4.7186
2.1991,2.2394,1.0203,-7.1418,6.8664,-6.1621
2.1991,2.4198,1.0216,-6.2839,6.0415,-7.4611
2.1991,2.6112,1.0204,-5.248,5.0456,-8.5741
2.1991,2.8238,1.0141,-4.0551,3.8987,-9.4424
2.1991,3.1416,0.99683,-2.7354,2.6299,-9.9785
2.1991,3.1416,0.9658,-1.3491,1.2971,-10.065
2.1991,3.1416,0.95311,-0.0084694,0.0081428,-10.065
2.5133,1.7294,1.0045,-11.483,5.8276,-1.5703
2.5133,1.892,1.009,-11.191,5.6796,-3.1384
2.5133,2.0581,1.0115,-10.586,5.3726,-4.6547
2.5133,2.2289,1.0139,-9.6982,4.9219,-6.0795
2.5133,2.4055,1.0149,-8.5395,4.3339,-7.3667
2.5133,2.5929,1.0146,-7.1446,3.6259,-8.4807
