0.0021652,1.7284,1.0007,14.099,0.021324,-1.5598
0.0050505,1.8874,1.0013,13.642,0.048127,-3.095
0.0089056,2.0488,1.0016,12.859,0.079996,-4.5721
0.014228,2.2142,1.0016,11.769,0.11698,-5.9629
0.021996,2.3856,1.0011,10.381,0.15954,-7.2324
0.034241,2.5662,0.99926,8.7098,0.20841,-8.3396
0.055824,2.7642,0.99403,6.7842,0.26482,-9.2404
0.10245,3.0176,0.98256,4.6379,0.33307,-9.8636
0.26232,3.1416,0.96817,2.3298,0.43697,-10.065
1.5499,3.1416,0.95424,0.014695,0.49045,-10.065
0.31663,1.7281,1.0028,13.437,3.0753,-1.5575
0.31964,1.8876,1.0051,13.02,3.0103,-3.0967
0.3234,2.05,1.0066,12.294,2.8783,-4.5831
0.3286,2.2157,1.0077,11.248,2.6788,-5.975
0.3361,2.388,1.0081,9.9227,2.4215,-7.2489
0.34785,2.5689,1.007,8.3198,2.1073,-8.3541
0.36818,2.769,1.0019,6.4813,1.7465,-9.258
0.41095,3.031,0.98951,4.4301,1.3485,-9.8793
0.54955,3.1416,0.97022,2.2208,0.95012,-10.065
1.551,3.1416,0.95426,0.013975,0.4937,-10.065
0.63098,1.728,1.0047,11.469,5.8531,-1.556
0.63416,1.8889,1.0094,11.157,5.7324,-3.1093
0.63767,2.0529,1.0123,10.55,5.4605,-4.6083
0.6423,2.2203,1.0143,9.6583,5.0473,-6.0119
0.64892,2.3935,1.0152,8.5122,4.5101,-7.2862
0.65912,2.5759,1.0142,7.1329,3.8599,-8.3917
0.67645,2.7773,1.0089,5.5507,3.1127,-9.2879
0.71198,3.0472,0.99611,3.7898,2.2845,-9.8958
0.82083,3.1416,0.97196,1.8938,1.4201,-10.065
1.5541,3.1416,0.95427,0.011883,0.49664,-10.065
0.94491,1.728,1.0069,8.366,8.0847,-1.5561
0.94784,1.8903,1.0139,8.1726,7.9467,-3.1221
0.95072,2.0564,1.0181,7.746,7.5779,-4.6394
0.95437,2.2258,1.0207,7.0938,6.9937,-6.0549
0.95943,2.4005,1.0217,6.2482,6.2266,-7.3333
0.96706,2.585,1.0203,5.2329,5.3003,-8.4395
0.97978,2.7875,1.0146,4.0664,4.233,-9.3234
1.0052,3.065,1.0013,2.7711,3.0495,-9.9109
1.0793,3.1416,0.97331,1.379,1.7994,-10.065
1.5587,3.1416,0.95428,0.0086228,0.49897,-10.065
1.2582,1.7279,1.0088,4.4081,9.5268,-1.5547
1.26,1.8911,1.0175,4.3224,9.3985,-3.1296
1.2617,2.0587,1.0229,4.1047,8.9784,-4.66
1.2638,2.2304,1.0258,3.7652,8.2956,-6.0917
1.2666,2.4068,1.0265,3.3157,7.3771,-7.3751
1.2707,2.5929,1.0246,2.7755,6.2657,-8.4809
1.2775,2.7965,1.0186,2.1542,4.9822,-9.3539
1.2907,3.0823,1.0047,1.4649,3.5572,-9.9225
1.3278,3.1416,0.97422,0.7262,2.0466,-10.065
1.5645,3.1416,0.95429,0.0045129,0.50047,-10.065
1.5708,1.7279,1.0097,6.3728e-05,10.047,-1.5553
1.5708,1.8918,1.0191,0.00015123,9.9187,-3.136
1.5708,2.06,1.0248,0.00013926,9.4777,-4.6706
1.5708,2.2324,1.0278,9.555e-05,8.759,-6.107
1.5708,2.4102,1.0283,6.8288e-05,7.7926,-7.3976
1.5708,2.5965,1.0262,3.8299e-05,6.6114,-8.4994
1.5708,2.8003,1.0202,9.7416e-06,5.249,-9.3668
1.5708,3.0908,1.0058,-1.46e-05,3.7362,-9.9272
1.5708,3.1416,0.97454,-3.0935e-05,2.1327,-10.065
1.5709,3.1416,0.95429,-4.373e-05,0.50099,-10.065
1.8834,1.728,1.0089,-4.4138,9.5393,-1.5566
1.8816,1.8914,1.0175,-4.3255,9.4054,-3.1323
1.8799,2.0588,1.0229,-4.1048,8.9788,-4.6608
1.8778,2.2303,1.0258,-3.7641,8.293,-6.0902
1.875,2.4068,1.0265,-3.3156,7.3771,-7.3755
1.8709,2.5929,1.0246,-2.7754,6.2655,-8.4809
1.8641,2.7964,1.0186,-2.1542,4.982,-9.3538
1.8509,3.0822,1.0047,-1.4649,3.5571,-9.9225
1.8138,3.1416,0.97422,-0.72625,2.0466,-10.065
1.5772,3.1416,0.95429,-0.0046003,0.50047,-10.065
2.1967,1.728,1.0068,-8.3666,8.0852,-1.5563
2.1938,1.8904,1.0138,-8.1725,7.946,-3.1226
2.1909,2.0563,1.0181,-7.7439,7.5756,-4.6385
2.1872,2.2259,1.0208,-7.0949,6.9945,-6.0561
2.1822,2.4006,1.0217,-6.2485,6.2267,-7.3338
2.1745,2.585,1.0204,-5.2328,5.3002,-8.4396
2.1618,2.7875,1.0146,-4.0663,4.2328,-9.3233
2.1364,3.0653,1.0013,-2.7712,3.0495,-9.9111
2.0623,3.1416,0.97332,-1.379,1.7993,-10.065
1.583,3.1416,0.95428,-0.0087105,0.49897,-10.065
2.5106,1.728,1.0047,-11.465,5.8509,-1.5557
2.5074,1.889,1.0094,-11.159,5.7334,-3.1094
2.5039,2.0529,1.0123,-10.551,5.4607,-4.6086
2.4993,2.2206,1.0143,-9.6612,5.0485,-6.0137
2.4927,2.3937,1.0152,-8.513,4.5102,-7.287
2.4825,2.576,1.0142,-7.133,3.8597,-8.3918
