1.2105e-08,1.7284,1.0007,14.099,1.1921e-07,-1.5598
6.2557e-09,1.8874,1.0012,13.64,5.9605e-08,-3.0947
-2.0743e-09,2.0488,1.0013,12.855,-1.8626e-08,-4.5728
5.2597e-08,2.2144,1.0012,11.762,4.3213e-07,-5.9651
3.5043e-09,2.3861,1.0003,10.368,2.5379e-08,-7.2357
-4.2971e-08,2.5668,0.99805,8.6876,-2.6077e-07,-8.3428
-7.8957e-10,2.7653,0.99269,6.7544,-3.7253e-09,-9.2446
-2.2904e-08,3.0149,0.97991,4.5987,-7.3574e-08,-9.8603
2.3235e-08,3.1416,0.96658,2.2953,3.7253e-08,-10.065
7.4025e-07,3.1416,0.95311,0.014409,7.4506e-09,-10.065
0.31416,1.7288,1.0029,13.448,3.0521,-1.5643
0.31416,1.8891,1.0054,13.04,2.9597,-3.1108
0.31416,2.0526,1.0066,12.315,2.7951,-4.6062
0.31416,2.2198,1.0076,11.267,2.5571,-6.0079
0.31416,2.3943,1.0082,9.9359,2.2551,-7.2912
0.31416,2.5781,1.0075,8.322,1.8888,-8.403
0.31416,2.7817,1.0023,6.4644,1.4672,-9.303
0.31416,3.0598,0.98918,4.3942,0.99733,-9.9068
0.31416,3.1416,0.96648,2.1829,0.49545,-10.065
0.31416,3.1416,0.95311,0.013704,0.0031103,-10.065
0.62832,1.7296,1.005,11.492,5.8321,-1.5715
0.62832,1.8922,1.0097,11.197,5.6826,-3.1401
0.62832,2.0587,1.0127,10.597,5.3779,-4.6593
0.62832,2.2295,1.0151,9.7054,4.9256,-6.084
0.62832,2.4067,1.0164,8.5486,4.3385,-7.3745
0.62832,2.5947,1.0162,7.1527,3.6301,-8.4904
0.62832,2.8033,1.0106,5.5425,2.8129,-9.3767
0.62832,3.1416,0.99562,3.7549,1.9057,-9.9518
0.62832,3.1416,0.96618,1.8569,0.9424,-10.065
0.62832,3.1416,0.95311,0.011657,0.0059161,-10.065
0.94248,1.7305,1.0075,8.3959,8.0721,-1.5803
0.94248,1.896,1.0149,8.2273,7.91,-3.1756
0.94248,2.0662,1.0192,7.8076,7.5065,-4.7251
0.94248,2.2406,1.0221,7.1521,6.8763,-6.171
0.94248,2.4217,1.0236,6.2942,6.0515,-7.4734
0.94248,2.614,1.0224,5.2567,5.054,-8.5884
0.94248,2.8286,1.0161,4.0614,3.9048,-9.457
0.94248,3.1416,0.9978,2.7381,2.6325,-9.9882
0.94248,3.1416,0.9658,1.3491,1.2971,-10.065
0.94248,3.1416,0.95311,0.0084694,0.0081428,-10.065
1.2566,1.7311,1.0097,4.4307,9.5253,-1.5863
1.2566,1.899,1.0191,4.3638,9.3814,-3.2039
1.2566,2.0726,1.0251,4.1533,8.9289,-4.781
1.2566,2.2509,1.0276,3.8087,8.188,-6.2507
1.2566,2.436,1.0289,3.3504,7.2027,-7.5666
1.2566,2.6321,1.0262,2.7924,6.0031,-8.6776
1.2566,2.8518,1.0186,2.1507,4.6236,-9.5256
1.2566,3.1416,0.9989,1.4428,3.1018,-10.011
1.2566,3.1416,0.96551,0.70928,1.5248,-10.065
1.2566,3.1416,0.95311,0.0044526,0.0095724,-10.065
1.5708,1.7317,1.0108,-6.3665e-12,10.053,-1.5923
1.5708,1.9006,1.021,-5.9605e-08,9.9123,-3.2195
1.5708,2.0753,1.0269,0,9.4347,-4.8046
1.5708,2.2553,1.0296,2.6822e-07,8.6563,-6.2848
1.5708,2.4418,1.0296,3.8743e-07,7.6106,-7.6039
1.5708,2.6403,1.0272,2.9104e-11,6.3405,-8.7168
1.5708,2.8618,1.0191,0,4.8758,-9.5535
1.5708,3.1416,0.99919,-2.9104e-11,3.2639,-10.019
1.5708,3.1416,0.96539,2.9104e-11,1.6033,-10.065
1.5708,3.1416,0.95311,8.8476e-09,0.010065,-10.065
1.885,1.7313,1.0097,-4.4367,9.5383,-1.5885
1.885,1.8992,1.0189,-4.3661,9.3863,-3.2055
1.885,2.0724,1.0247,-4.1522,8.9265,-4.7797
1.885,2.2508,1.0279,-3.8084,8.1874,-6.2502
1.885,2.436,1.0289,-3.3504,7.2028,-7.5668
1.885,2.6321,1.0262,-2.7923,6.0031,-8.6776
1.885,2.8518,1.0186,-2.1506,4.6235,-9.5254
1.885,3.1416,0.9989,-1.4428,3.1018,-10.011
1.885,3.1416,0.96551,-0.70928,1.5248,-10.065
1.885,3.1416,0.95311,-0.0044526,0.0095724,-10.065
2.1991,1.7305,1.0074,-8.3966,8.0728,-1.5804
2.1991,1.896,1.0148,-8.2268,7.9095,-3.1754
2.1991,2.0662,1.0195,-7.8075,7.5064,-4.725
2.1991,2.2407,1.0221,-7.1527,6.8768,-6.1715
2.1991,2.4217,1.0236,-6.2942,6.0514,-7.4733
2.1991,2.614,1.0225,-5.2567,5.054,-8.5883
2.1991,2.8285,1.0161,-4.0613,3.9047,-9.4569
2.1991,3.1416,0.9978,-2.7381,2.6325,-9.9883
2.1991,3.1416,0.9658,-1.3491,1.2971,-10.065
2.1991,3.1416,0.95311,-0.0084694,0.0081428,-10.065
2.5133,1.7295,1.0049,-11.487,5.8299,-1.5709
2.5133,1.8923,1.0098,-11.199,5.6838,-3.1407
2.5133,2.0586,1.0125,-10.596,5.3774,-4.6589
2.5133,2.2297,1.0152,-9.7082,4.927,-6.0858
2.5133,2.4067,1.0163,-8.5486,4.3385,-7.3745
2.5133,2.5947,1.0162,-7.1526,3.63,-8.4903
2.5133,2.8033,1.0106,-5.5424,2.8128,-9.3765
2.5133,3.1416,0.99564,-3.7549,1.9056,-9.9517
2.5133,3.1416,0.9662,-1.8569,0.9424,-10.065
2.5133,3.1416,0.95311,-0.011657,0.0059161,-10.065
2.8274,1.7288,1.0028,-13.443,3.0512,-1.5639
2.8274,1.8892,1.0053,-13.044,2.9604,-3.1116
2.8274,2.0527,1.0065,-12.317,2.7954,-4.6067
2.8274,2.2199,1.0077,-11.267,2.5573,-6.0083
2.8274,2.3942,1.0082,-9.9355,2.255,-7.2908
2.8274,2.578,1.0075,-8.3219,1.8888,-8.4029
2.8274,2.7816,1.0023,-6.4643,1.4672,-9.3029
2.8274,3.0596,0.98918,-4.3942,0.99732,-9.9066
2.8274,3.1416,0.9665,-2.1829,0.49545,-10.065
2.8274,3.1416,0.95311,-0.013704,0.0031103,-10.065
3.1416,1.7284,1.0007,-14.1,-2.6077e-07,-1.56
3.1416,1.8874,1.0012,-13.64,3.7253e-09,-3.0946
3.1416,2.0488,1.0013,-12.855,-7.4506e-09,-4.5727
3.1416,2.2144,1.0012,-11.762,-2.6822e-07,-5.9651
3.1416,2.3861,1.0003,-10.368,-2.9802e-08,-7.2356
3.1416,2.5668,0.99805,-8.6874,-2.9802e-08,-8.3426
3.1416,2.7652,0.99269,-6.7542,3.9116e-08,-9.2443
3.1416,3.0147,0.97991,-4.5986,6.7055e-08,-9.8601
3.1416,3.1416,0.9666,-2.2953,-7.4506e-09,-10.065
3.1416,3.1416,0.95311,-0.014409,3.7253e-09,-10.065
3.4558,1.7282,0.9989,-13.392,-3.0396,-1.5579
3.4558,1.8868,0.9977,-12.949,-2.939,-3.089
3.4558,2.048,0.99657,-12.207,-2.7706,-4.5658
3.4558,2.2126,0.99589,-11.159,-2.5326,-5.9504
3.4558,2.3828,0.9937,-9.8296,-2.231,-7.2131
3.4558,2.561,0.99085,-8.2313,-1.8682,-8.3114
3.4558,2.7539,0.98362,-6.3944,-1.4513,-9.2022
3.4558,2.9834,0.97186,-4.3539,-0.98818,-9.8159
3.4558,3.1416,0.96598,-2.1818,-0.49518,-10.06
3.4558,3.1416,0.95311,-0.013704,-0.0031103,-10.065
3.7699,1.7283,0.99743,-11.403,-5.787,-1.5594
3.7699,1.8875,0.99475,-11.04,-5.6026,-3.0959
3.7699,2.0491,0.99269,-10.406,-5.2812,-4.5755
3.7699,2.2137,0.99038,-9.5062,-4.8245,-5.9592
3.7699,2.3825,0.98758,-8.3595,-4.2425,-7.2114
3.7699,2.5581,0.98346,-6.9882,-3.5466,-8.2951
3.7699,2.7458,0.9766,-5.4214,-2.7514,-9.1717
3.7699,2.9591,0.96707,-3.6882,-1.8718,-9.7749
3.7699,3.1416,0.96435,-1.8534,-0.9406,-10.046
3.7699,3.1416,0.95311,-0.011657,-0.0059161,-10.065
4.0841,1.7287,0.9963,-8.305,-7.9848,-1.5632
4.0841,1.8887,0.99223,-8.0488,-7.7384,-3.1067
4.0841,2.051,0.98896,-7.5871,-7.2945,-4.5916
4.0841,2.2159,0.9864,-6.9274,-6.6603,-5.9771
4.0841,2.3839,0.98321,-6.0815,-5.8469,-7.2208
4.0841,2.5573,0.97888,-5.0749,-4.8791,-8.2912
4.0841,2.7395,0.973,-3.9284,-3.7769,-9.1473
4.0841,2.9402,0.96597,-2.6698,-2.5669,-9.7392
4.0841,3.1416,0.96254,-1.3446,-1.2927,-10.031
4.0841,3.1416,0.95311,-0.0084694,-0.0081428,-10.065
4.3982,1.729,0.99547,-4.3742,-9.4038,-1.5661
4.3982,1.8899,0.99076,-4.2467,-9.1296,-3.1179
4.3982,2.0528,0.98703,-4.0025,-8.6047,-4.6074
4.3982,2.2178,0.98383,-3.6508,-7.8487,-5.9917
4.3982,2.3851,0.98054,-3.2006,-6.8808,-7.2285
4.3982,2.5563,0.97662,-2.6661,-5.7317,-8.2853
4.3982,2.7348,0.9726,-2.0611,-4.431,-9.1289
4.3982,2.9279,0.96706,-1.4,-3.0097,-9.7138
4.3982,3.1416,0.96118,-0.7061,-1.518,-10.02
4.3982,3.1416,0.95311,-0.0044526,-0.0095724,-10.065
4.7124,1.7292,0.99515,5.9605e-08,-9.8991,-1.5679
4.7124,1.8903,0.99002,1.6826e-11,-9.6121,-3.122
4.7124,2.0535,0.98606,2.9802e-08,-9.0601,-4.6138
4.7124,2.2186,0.98271,2.3842e-07,-8.2619,-5.9984
